closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge between a window and a cluster,index
[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.41168191 0.41027445 0.41731175 0.42716397 0.39197748 0.39619986],[0.27726953 0.25334272 0.29134412 0.33638283 0.33216045 0.30612245],[0.34447572 0.33180859 0.35432794 0.3817734  0.36206897 0.35116115],-1.0,4.0,False,False,[],[7],False,40
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,40
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,40
,,,,,,[0.41168191 0.41027445 0.41731175 0.42716397 0.39197748 0.39619986],[0.27726953 0.25334272 0.29134412 0.33638283 0.33216045 0.30612245],[0.34447572 0.33180859 0.35432794 0.3817734  0.36206897 0.35116115],7,-1,4,,,,,,,,,,,40
[0.42646024 0.42505278 0.41731175 0.42716397 0.39197748 0.39619986],[0.27726953 0.25334272 0.28712175 0.30752991 0.33216045 0.30612245],[0.35186488 0.33919775 0.35221675 0.36734694 0.36206897 0.35116115],-1.0,4.0,7.0,[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.42646024 0.42505278 0.41590429 0.40534835 0.38986629 0.3807178 ],[0.31456721 0.32793807 0.28712175 0.30752991 0.33216045 0.31456721],[0.37051372 0.37649543 0.35151302 0.35643913 0.36101337 0.34764251],-1.0,4.0,False,True,[],[],False,41
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,41
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,41
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.39197748 0.39619986],[0.27726953 0.25334272 0.28712175 0.30752991 0.33216045 0.30612245],[0.35186488 0.33919775 0.35221675 0.36734694 0.36206897 0.35116115],7,-1,4,,,,,,,,,,,41
[0.42646024 0.42505278 0.41731175 0.42716397 0.39338494 0.39619986],[0.27234342 0.25334272 0.25545391 0.29275158 0.29838142 0.30612245],[0.34940183 0.33919775 0.33638283 0.35995778 0.34588318 0.35116115],-1.0,4.0,7.0,[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.35960591 0.32723434 0.38001407 0.39127375 0.39338494 0.37719916],[0.27234342 0.25404645 0.25545391 0.29275158 0.29838142 0.31175229],[0.31597467 0.29064039 0.31773399 0.34201267 0.34588318 0.34447572],-1.0,4.0,False,True,[],[],False,42
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,42
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,42
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.39338494 0.39619986],[0.27234342 0.25334272 0.25545391 0.29275158 0.29838142 0.30612245],[0.34940183 0.33919775 0.33638283 0.35995778 0.34588318 0.35116115],7,-1,4,,,,,,,,,,,42
[0.42646024 0.42505278 0.41731175 0.42716397 0.39338494 0.408867  ],[0.27234342 0.25334272 0.25545391 0.29275158 0.29838142 0.29204785],[0.34940183 0.33919775 0.33638283 0.35995778 0.34588318 0.35045742],-1.0,4.0,7.0,[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.41168191 0.38353272 0.38423645 0.40816327 0.38986629 0.408867  ],[0.30401126 0.30119634 0.33356791 0.3216045  0.32441942 0.29204785],[0.35784659 0.34236453 0.35890218 0.36488388 0.35714286 0.35045742],-1.0,4.0,False,True,[],[],False,43
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,43
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,43
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.39338494 0.408867  ],[0.27234342 0.25334272 0.25545391 0.29275158 0.29838142 0.29204785],[0.34940183 0.33919775 0.33638283 0.35995778 0.34588318 0.35045742],7,-1,4,,,,,,,,,,,43
[0.42646024 0.42505278 0.41731175 0.42716397 0.39619986 0.408867  ],[0.26460239 0.25334272 0.25545391 0.29275158 0.29838142 0.26178747],[0.34553132 0.33919775 0.33638283 0.35995778 0.34729064 0.33532723],-1.0,4.0,7.0,[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.36945813 0.3617171  0.37297678 0.41097818 0.39619986 0.38001407],[0.26460239 0.26460239 0.25897255 0.35819845 0.29838142 0.26178747],[0.31703026 0.31315975 0.31597467 0.38458832 0.34729064 0.32090077],-1.0,4.0,False,True,[],[],False,44
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,44
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,44
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.39619986 0.408867  ],[0.26460239 0.25334272 0.25545391 0.29275158 0.29838142 0.26178747],[0.34553132 0.33919775 0.33638283 0.35995778 0.34729064 0.33532723],7,-1,4,,,,,,,,,,,44
[0.42646024 0.42505278 0.41731175 0.42716397 0.39760732 0.408867  ],[0.18226601 0.1843772  0.21815623 0.26178747 0.24208304 0.19422942],[0.30436312 0.30471499 0.31773399 0.34447572 0.31984518 0.30154821],-1.0,4.0,7.0,[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.33075299 0.34482759 0.36312456 0.40112597 0.39760732 0.38212526],[0.18226601 0.1843772  0.21815623 0.26178747 0.24208304 0.19422942],[0.2565095  0.26460239 0.29064039 0.33145672 0.31984518 0.28817734],-1.0,4.0,False,True,[],[],False,45
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,45
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,45
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.39760732 0.408867  ],[0.18226601 0.1843772  0.21815623 0.26178747 0.24208304 0.19422942],[0.30436312 0.30471499 0.31773399 0.34447572 0.31984518 0.30154821],7,-1,4,,,,,,,,,,,45
[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.45179451 0.42364532 0.40464462 0.4398311  0.408867   0.43209008],[0.33849402 0.3216045  0.35890218 0.34201267 0.35327234 0.32301196],[0.39514426 0.37262491 0.3817734  0.39092189 0.38106967 0.37755102],-1.0,4.0,False,False,[],[8],False,46
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,46
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,46
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.39760732 0.408867  ],[0.18226601 0.1843772  0.21815623 0.26178747 0.24208304 0.19422942],[0.30436312 0.30471499 0.31773399 0.34447572 0.31984518 0.30154821],7,-1,4,,,,,,,,,,,46
,,,,,,[0.45179451 0.42364532 0.40464462 0.4398311  0.408867   0.43209008],[0.33849402 0.3216045  0.35890218 0.34201267 0.35327234 0.32301196],[0.39514426 0.37262491 0.3817734  0.39092189 0.38106967 0.37755102],8,-1,4,,,,,,,,,,,46
[0.42646024 0.42505278 0.41731175 0.42716397 0.39760732 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.3156228  0.28712175],-1.0,4.0,7.0,[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.34201267 0.33356791 0.32441942 0.37368051 0.30823364 0.2695285 ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.2375088  0.22554539 0.23856439 0.30612245 0.27093596 0.2174525 ],-1.0,4.0,False,True,[],[],False,47
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,47
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,47
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.39760732 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.3156228  0.28712175],7,-1,4,,,,,,,,,,,47
,,,,,,[0.45179451 0.42364532 0.40464462 0.4398311  0.408867   0.43209008],[0.33849402 0.3216045  0.35890218 0.34201267 0.35327234 0.32301196],[0.39514426 0.37262491 0.3817734  0.39092189 0.38106967 0.37755102],8,-1,4,,,,,,,,,,,47
