0,1,2,3,4,5,6,7,8,9,cluster
2987,131,13,480,185,481,241,232,118,1142,2
2981,128,15,450,181,451,244,229,110,1128,2
2974,123,18,420,167,421,247,224,99,1114,2
2965,119,18,390,158,391,248,221,94,1100,2
2957,116,18,360,150,361,248,220,94,1087,2
2948,114,19,330,141,331,249,218,89,1075,2
2938,113,20,300,131,301,250,214,83,1064,2
2927,108,22,270,120,272,251,208,72,1053,2
2914,102,23,240,107,242,251,202,65,1044,2
2901,99,24,210,94,212,251,200,65,1034,2
2888,100,23,180,81,182,250,202,68,1026,2
2876,102,22,150,69,153,250,205,72,1019,2
2864,107,24,120,57,124,252,205,67,1012,2
2863,55,4,30,0,882,222,231,145,957,2
2863,317,8,30,0,907,200,233,173,934,2
2869,310,14,30,6,932,180,230,189,912,2
2876,312,18,42,11,957,169,224,194,891,2
2884,312,21,67,18,983,160,220,198,870,2
2893,310,22,95,25,1008,153,218,202,850,2
2903,309,23,124,35,1034,151,218,204,830,2
2913,310,23,153,45,1061,152,218,203,811,2
2923,310,22,182,55,1087,155,219,202,792,2
2932,309,22,212,64,1114,155,220,203,774,2
2941,310,23,216,-33,1140,152,218,203,757,2
2951,316,23,192,-23,1167,154,214,197,741,2
2959,328,22,170,-15,1194,162,209,184,726,2
2964,343,21,150,-11,1222,172,202,166,711,2
2966,350,21,127,-9,1249,178,200,158,698,2
2968,358,20,108,-7,1276,185,199,148,685,2
2967,11,20,95,-8,1304,194,195,132,674,2
2963,5,19,90,-12,1332,192,199,141,664,2
2965,339,17,90,-10,1359,182,214,170,655,2
2970,314,16,95,-5,1387,175,226,190,648,2
2978,299,14,108,2,1415,180,234,194,641,2
2984,300,8,127,8,1443,198,237,179,636,2
2985,0,5,150,9,1471,213,231,156,633,2
2983,20,9,170,7,1477,214,221,143,631,2
2981,19,13,192,5,1484,210,212,137,630,1
2979,21,16,216,3,1492,208,205,130,631,1
2975,21,16,242,0,1500,208,205,130,633,1
2972,19,14,268,-3,1509,209,210,136,636,1
2970,23,13,295,-5,1518,212,213,135,641,1
2967,31,13,309,31,1528,216,210,128,648,1
2963,33,14,295,27,1538,216,209,125,655,1
2958,356,10,277,22,1554,204,223,156,674,1
2960,325,8,272,24,1559,202,232,170,685,2
2962,288,5,270,26,1565,205,239,173,691,2
2965,246,5,270,29,1572,210,243,171,690,2
2967,205,5,270,31,1579,217,244,164,691,2
2968,175,6,270,32,1587,223,243,154,693,2
2967,162,5,270,31,1595,225,241,150,696,2
2966,156,5,270,30,1601,225,240,150,700,2
2965,160,5,270,29,1608,225,241,150,706,2
2965,141,7,270,29,1616,230,238,141,713,2
2961,124,12,272,25,1624,240,231,119,721,2
2954,126,14,277,52,1632,243,229,112,731,2
2948,129,15,255,46,1641,243,230,111,741,2
2941,126,17,234,42,1651,246,227,104,752,2
2933,126,15,212,34,1661,244,229,111,765,2
2928,126,10,192,31,1670,238,233,125,778,2
2924,114,10,170,27,1679,238,230,121,793,2
2918,108,11,150,19,1689,239,227,117,808,2
2913,107,10,127,14,1699,237,228,121,824,2
2908,104,9,108,9,1710,235,229,126,841,2
2904,104,7,95,5,1722,232,231,131,858,2
2901,97,6,85,7,1733,230,231,135,876,2
2898,88,6,67,7,1745,230,229,133,895,2
2894,88,7,42,3,1758,231,229,131,914,2
2890,83,6,30,2,1771,228,230,137,934,1
2888,54,4,0,0,1784,222,231,144,955,1
2887,37,5,0,0,1798,220,229,146,976,1
2885,17,5,30,0,1811,216,229,151,997,1
2885,351,6,42,2,1825,210,230,159,1019,2
2886,0,7,67,6,1838,210,227,155,1041,2
2885,9,9,95,8,1852,211,223,149,1064,2
2884,356,9,124,9,1865,205,224,156,1087,2
2886,338,11,134,15,1878,196,225,167,1110,2
2889,343,11,150,19,1892,199,224,164,1116,2
2889,343,8,170,19,1906,204,228,163,1114,2
2891,307,7,192,23,1920,201,236,175,1112,2
2895,284,8,216,30,1935,198,240,181,1110,2
2899,274,7,242,35,1950,202,242,179,1110,2
2902,265,6,268,40,1965,205,243,176,1110,2
2905,254,6,295,43,1981,206,244,176,1112,2
2908,236,5,323,50,1997,211,244,171,1114,2
2910,177,4,342,91,2014,222,242,156,1116,2
2908,143,7,324,95,2030,231,239,141,1120,2
2905,143,10,309,92,2047,234,238,134,1124,2
2902,149,12,295,89,2065,236,239,132,1130,2
2899,149,15,283,86,2082,238,238,126,1136,2
2894,145,17,268,88,2097,241,235,117,1142,5
2888,143,18,256,82,2107,243,233,112,1150,5
2882,145,18,247,76,2117,242,234,115,1158,5
2860,144,20,201,57,2163,244,232,108,1198,5
2853,146,20,190,50,2175,243,233,109,1209,5
2847,146,20,182,44,2188,243,234,111,1222,5
2811,109,14,108,15,2254,244,223,105,1291,5
2804,102,12,95,8,2268,240,224,111,1307,5
2798,100,10,85,8,2282,237,227,120,1323,5
2794,97,8,67,8,2296,233,229,129,1340,5
2791,92,8,42,5,2311,233,227,126,1357,5
2785,288,12,0,0,2372,187,239,192,1429,2
2793,283,16,30,9,2388,173,239,205,1441,2
2802,284,16,60,20,2405,175,239,204,1425,2
2810,289,13,90,30,2421,183,238,195,1410,2
2815,304,11,120,6,2438,191,235,184,1396,2
2819,317,12,150,10,2455,188,230,181,1382,2
2824,316,16,175,15,2473,176,225,188,1369,2
2831,314,19,201,22,2490,165,221,194,1356,2
2839,310,21,228,3,2508,157,220,201,1343,2
2849,305,23,256,13,2526,150,220,207,1332,2
2860,305,23,285,24,2544,150,221,208,1320,2
2870,306,22,313,34,2563,153,221,206,1310,2
2880,307,21,342,44,2582,156,222,203,1300,2
2889,309,19,371,53,2601,164,224,198,1290,2
2897,311,17,400,61,2620,172,226,193,1282,2
2902,310,16,430,26,2639,175,228,192,1273,2
2910,311,16,457,144,2659,177,227,190,1266,2
2915,314,15,484,151,2678,180,228,187,1259,2
2921,315,14,510,157,2698,183,228,185,1253,2
2925,318,13,531,163,2718,187,228,182,1248,2
2930,325,11,552,168,2739,192,228,175,1243,2
2932,335,10,573,171,2759,198,227,168,1239,2
2934,349,8,594,176,2779,205,226,160,1236,2
2934,2,7,616,175,2797,210,226,154,1233,2
2934,22,7,638,175,2816,216,225,146,1231,1
2931,40,7,631,89,2803,221,224,138,1230,1
2929,50,8,604,87,2773,224,223,134,1230,1
2925,54,9,577,83,2743,225,221,130,1230,1
2921,49,9,551,79,2713,224,221,131,1231,1
2918,43,8,525,76,2684,222,222,135,1233,1
2914,34,9,499,72,2654,219,221,137,1236,1
2913,21,9,474,71,2624,214,221,142,1239,1
2911,18,10,450,69,2594,213,220,143,1243,1
2910,20,10,426,68,2564,213,218,141,1248,1
2908,21,11,404,63,2534,213,217,140,1253,1
2905,27,11,382,63,2505,216,216,136,1259,1
2903,33,11,361,61,2475,218,216,133,1266,1
2899,35,11,339,63,2445,219,215,131,1273,1
2896,34,12,319,60,2415,218,214,130,1282,1
2892,31,12,300,56,2385,216,213,130,1290,1
2889,28,13,283,53,2356,215,212,131,1300,1
2886,24,14,268,50,2326,212,209,131,1310,1
2883,28,16,256,47,2296,212,203,123,1320,1
2322,342,15,30,4,85,188,217,167,108,3
2325,340,21,30,9,108,171,204,169,85,3
2330,336,27,42,15,127,152,193,174,67,3
2345,336,31,67,34,170,138,182,175,67,3
2352,337,30,85,40,192,142,184,173,85,3
2366,332,26,124,58,242,150,197,181,134,3
2373,328,25,134,64,258,153,203,186,162,3
2381,324,24,150,75,277,154,208,190,190,3
2389,324,21,170,82,297,161,212,188,218,3
2395,326,18,192,90,319,172,217,183,247,3
2400,331,14,212,95,339,186,222,175,277,3
2401,28,8,255,99,382,217,223,141,335,3
2397,49,9,277,94,404,224,220,129,365,3
2393,52,11,297,93,424,226,216,123,395,3
2388,52,14,300,87,446,226,210,114,424,3
2382,51,16,300,84,467,226,204,107,454,3
2375,49,17,301,77,480,225,202,105,484,3
2368,51,17,306,72,481,226,202,104,514,3
2361,51,15,285,62,484,226,206,109,543,3
2355,49,13,256,56,488,225,211,117,573,3
2350,43,12,228,51,495,222,214,125,603,3
2347,42,11,201,60,503,222,216,128,633,3
2339,60,12,150,52,524,229,215,118,693,3
2333,75,12,127,46,537,234,217,113,722,3
2327,92,14,108,43,551,241,217,103,752,3
2318,104,18,85,34,566,247,215,89,782,3
2308,111,21,67,28,582,251,211,78,812,3
2295,114,22,42,15,600,252,211,76,797,3
2284,115,19,30,9,618,249,218,90,769,3
2268,24,8,0,0,679,216,224,144,685,3
2268,345,12,30,2,696,196,221,163,658,3
2272,328,17,0,0,693,176,218,180,631,3
2278,322,21,30,14,691,164,215,189,604,3
2286,323,22,60,27,690,159,212,190,577,3
2293,327,22,85,32,691,160,208,185,551,3
2304,337,23,127,45,696,164,202,173,499,3
2309,337,23,150,54,700,164,202,173,474,3
2313,333,22,175,58,706,163,205,178,450,3
2330,309,21,228,83,721,159,222,201,404,3
2337,310,19,256,90,731,164,223,198,382,3
2347,303,22,283,105,741,152,223,208,361,3
2357,291,29,309,115,752,127,221,227,342,3
2378,288,33,335,139,765,110,215,235,324,3
2397,297,29,361,160,778,127,216,223,309,3
2409,309,26,384,171,793,141,213,208,295,3
2419,316,26,408,194,808,143,209,201,285,3
2428,317,26,433,197,824,143,207,200,277,3
2438,316,27,458,208,841,140,207,202,272,3
2449,313,29,484,222,858,130,204,207,270,3
2462,313,30,509,233,876,126,202,208,272,3
2476,318,26,531,256,895,143,206,198,277,3
2484,330,21,552,262,914,166,210,180,285,3
2488,342,19,573,275,934,178,208,168,295,3
2492,336,20,595,283,955,170,207,174,309,3
2497,336,23,618,284,976,164,203,175,324,3
2502,343,23,624,112,997,168,198,165,342,3
2505,8,18,607,115,1019,195,200,139,361,3
2499,43,17,592,109,1041,221,201,110,382,3
2491,47,16,577,101,1064,224,202,108,404,3
2482,31,16,564,92,1087,214,203,121,426,3
2477,12,16,541,87,1134,203,206,138,474,3
2478,340,15,532,88,1158,186,216,168,499,3
2483,330,16,524,93,1182,180,219,177,525,3
2486,336,15,518,96,1207,187,219,171,551,3
2490,1,11,514,100,1231,204,219,152,577,3
2258,41,14,90,18,1476,221,208,119,920,3
2257,33,18,60,20,1495,213,197,113,911,3
2250,238,21,42,17,1572,178,253,207,883,6
2259,245,20,67,26,1592,176,251,209,878,6
2269,254,17,90,36,1613,179,249,207,875,6
2277,223,8,90,35,1634,210,248,174,872,6
2275,142,13,90,33,1655,238,237,126,871,6
2267,145,15,95,21,1676,240,236,122,870,6
2263,183,10,108,18,1698,223,247,156,871,6
2266,237,8,127,22,1714,206,247,179,872,6
2271,263,8,150,27,1712,201,244,182,875,6
2276,240,7,170,36,1711,208,246,176,878,6
2278,236,14,192,38,1710,195,252,193,883,6
2289,247,25,216,49,1710,161,249,220,888,6
2304,250,26,242,64,1710,156,248,223,895,6
2325,274,12,270,61,1710,187,243,195,911,6
2328,38,10,270,64,1710,220,217,131,920,6
2318,51,20,270,121,1710,225,191,91,930,6
2311,22,20,258,114,1682,204,194,121,942,3
2312,350,25,242,115,1655,167,191,156,953,3
2317,339,29,228,120,1627,146,186,171,966,3
2324,335,31,218,127,1599,136,183,177,979,3
2333,335,32,212,136,1572,133,179,175,979,3
2343,2,28,210,146,1544,169,175,133,966,3
2333,30,28,210,136,1517,198,167,90,953,3
2324,20,25,210,127,1490,193,178,111,942,3
2321,346,24,212,124,1463,166,194,161,930,3
2330,322,25,218,133,1436,149,206,192,920,3
2344,330,21,242,147,1382,166,210,180,902,3
2351,334,23,247,154,1355,162,203,177,895,3
2354,331,25,256,154,1329,154,201,181,888,3
2363,319,26,268,165,1302,145,207,197,883,3
2372,309,25,283,160,1276,144,214,207,878,3
2384,304,24,295,177,1250,146,219,210,875,3
2395,297,24,309,186,1224,146,224,215,872,3
2407,283,24,323,195,1199,148,233,221,871,3
2420,271,21,335,188,1173,161,242,218,870,3
2430,265,17,350,206,1148,174,245,209,871,3
2439,266,15,366,227,1123,180,245,204,872,3
2449,269,12,384,217,1099,190,244,194,875,3
2452,279,10,404,229,1074,192,242,189,878,3
2459,290,12,424,242,1050,187,238,191,883,3
2464,311,9,446,232,1026,196,234,177,888,3
2465,333,9,469,222,1003,200,229,168,895,3
2468,342,12,492,239,979,194,221,165,902,3
2469,355,15,499,222,957,193,211,155,911,3
2469,358,16,474,222,934,192,208,151,920,3
2471,2,14,450,229,912,200,213,149,930,3
2471,52,11,426,229,891,226,217,124,942,3
2307,268,30,175,100,391,131,235,235,1434,3
2322,294,21,201,115,376,156,230,212,1458,3
2327,6,13,228,120,362,203,214,147,1482,3
2319,56,21,256,112,351,229,191,85,1507,3
2291,69,29,313,84,335,235,169,45,1556,3
2275,60,26,342,68,331,229,175,63,1581,3
2265,41,19,371,58,330,219,194,103,1606,3
2263,339,13,400,56,330,191,221,168,1631,3
2271,301,19,430,64,330,164,228,203,1657,3
2280,295,23,459,73,330,150,227,215,1682,3
2294,291,26,488,87,331,137,225,223,1708,3
2310,288,26,518,103,335,137,227,225,1734,3
2325,287,25,499,84,342,141,229,223,1760,3
2338,291,26,474,97,351,139,226,222,1786,3
2351,299,26,450,110,362,140,221,217,1812,3
2362,307,25,426,121,376,144,216,209,1839,3
2371,310,26,404,130,391,141,212,207,1865,3
2382,313,25,382,141,408,146,213,203,1890,3
2392,319,19,361,151,426,167,219,190,1891,3
2396,348,10,342,155,446,201,224,161,1879,3
2374,93,26,295,149,499,250,190,52,1809,4
2303,112,31,228,82,573,254,190,39,1719,4
2208,297,20,30,9,799,161,229,207,1513,3
2220,290,24,60,21,824,144,228,220,1495,3
2235,292,27,90,39,849,136,224,223,1476,3
2249,303,27,120,52,875,137,216,214,1458,3
2261,317,26,150,69,900,142,206,200,1440,3
2270,331,28,170,77,927,145,194,182,1423,3
2275,344,30,192,85,953,146,179,162,1406,3
2279,353,32,212,89,960,150,169,144,1390,3
2279,0,32,234,90,960,157,164,130,1374,3
2279,3,31,258,86,960,163,166,127,1358,3
2278,10,29,283,92,960,175,169,119,1343,3
2272,355,25,309,85,962,171,188,148,1329,3
2279,319,25,335,97,964,146,207,196,1315,3
2290,300,27,351,-113,967,134,216,218,1301,3
2306,289,29,323,-80,972,126,221,229,1289,3
2324,287,28,295,-62,977,132,225,228,1276,3
2337,296,24,268,-49,983,146,225,216,1265,3
2348,308,22,242,-38,990,155,220,203,1254,3
2356,317,23,216,-30,997,154,214,197,1243,3
2365,323,25,192,-21,1006,150,206,191,1233,3
2373,327,27,170,-13,1015,146,199,188,1224,3
2382,327,27,150,2,1025,144,198,188,1216,3
2390,333,23,124,10,1036,160,203,179,1208,3
2395,354,14,95,23,1048,196,214,156,1201,3
2393,61,14,67,21,1060,231,209,107,1194,3
2381,76,20,42,9,1073,241,198,78,1189,3
2369,65,16,30,10,1082,234,206,99,1184,3
2363,354,12,0,0,1080,200,219,157,1180,3
2370,317,22,30,11,1077,158,216,195,1176,3
2380,312,26,60,29,1071,142,211,205,1173,3
2391,312,27,85,39,1065,137,209,207,1172,3
2403,315,27,108,61,1061,140,207,202,1170,3
2413,322,24,134,71,1057,151,208,193,1170,3
2421,332,21,134,13,1054,168,209,178,1170,3
2425,351,16,108,17,1052,191,212,158,1172,3
2416,64,14,60,24,1050,232,211,108,1132,3
2410,65,14,30,14,1050,233,210,106,1107,3
2402,317,12,30,6,1050,188,230,181,1057,3
2409,299,16,60,17,1050,174,232,198,1032,3
2416,306,12,90,28,1052,185,233,188,1008,3
2420,331,10,120,36,1054,197,228,170,984,3
2421,351,11,150,44,1057,201,222,159,960,3
2422,19,16,210,61,1065,206,203,131,914,3
2417,31,17,240,36,1071,213,200,118,892,3
2412,23,14,216,36,1077,211,209,132,870,3
2412,29,11,190,36,1084,216,216,134,849,3
2408,60,13,162,32,1092,230,212,113,828,3
2400,65,12,134,30,1101,232,215,113,807,3
2394,69,12,108,24,1110,232,217,115,787,3
2387,76,10,85,17,1120,233,220,118,768,3
2384,95,9,67,14,1131,234,227,124,750,3
2378,109,11,42,8,1142,240,227,116,732,3
2372,105,11,30,4,1155,238,227,118,716,4
2360,43,12,0,0,1181,222,213,124,685,6
2357,347,11,30,2,1195,198,222,162,671,6
2362,319,15,60,3,1209,179,225,185,658,6
2369,314,18,85,16,1224,170,223,192,646,6
2377,314,20,108,28,1240,162,220,196,636,6
2384,310,24,127,38,1256,149,216,204,626,6
2397,312,23,150,51,1273,151,216,202,618,6
2404,319,20,170,56,1290,164,217,192,612,6
2412,320,17,192,67,1308,173,221,187,607,6
2418,333,13,212,75,1326,189,223,173,603,6
2419,0,12,234,79,1345,203,218,152,601,6
2416,18,13,255,76,1364,210,213,138,600,6
2413,15,11,277,76,1383,210,217,143,601,6
2413,350,10,297,75,1403,202,224,159,603,6
2415,320,11,319,78,1423,191,229,178,598,6
2420,292,15,342,81,1443,175,236,200,569,6
2431,284,20,366,89,1464,162,236,213,541,6
2443,287,16,382,187,1485,173,237,204,513,6
2450,276,5,361,195,1506,207,241,173,485,3
2447,139,9,339,192,1527,234,237,134,457,3
2441,127,20,319,190,1549,248,223,94,430,3
2429,120,28,297,178,1570,254,204,59,402,3
2413,116,33,277,166,1591,254,190,35,376,3
2395,114,37,255,148,1608,253,176,15,350,3
2373,114,38,234,133,1616,252,172,9,324,3
2353,113,39,212,113,1624,252,171,8,300,3
2330,107,39,192,102,1632,252,165,2,277,3
2306,106,38,170,78,1641,252,168,0,255,3
2283,114,33,150,67,1651,254,188,0,234,3
2270,121,30,124,54,1654,254,201,52,216,3
2255,117,31,95,48,1657,254,194,41,201,3
2238,114,31,67,31,1660,254,193,41,190,3
2222,108,28,42,15,1663,254,196,50,182,3
2208,95,21,30,8,1667,248,205,76,180,3
2202,320,21,0,0,1677,160,214,192,190,6
2215,322,29,30,22,1683,135,197,196,201,6
2223,338,29,60,35,1664,145,186,171,216,6
2228,5,30,85,38,1639,168,169,125,234,6
2220,17,32,90,40,1615,175,156,100,255,6
2217,7,32,90,40,1590,166,161,118,277,6
2216,360,31,95,43,1566,158,165,132,300,6
2217,352,32,108,49,1542,148,167,146,324,6
2221,353,31,124,58,1518,152,170,145,350,6
2221,357,28,134,66,1495,166,178,141,376,6
2224,3,24,127,35,1471,181,188,138,402,6
2222,18,19,108,33,1448,201,197,127,430,6
2197,107,22,42,23,1380,251,208,74,513,6
2184,106,26,30,18,1358,253,197,54,541,6
2167,87,19,0,0,1337,245,204,81,569,4
2160,341,14,30,-5,1315,189,218,167,598,6
2171,312,30,60,7,1294,125,202,210,626,6
2187,310,33,85,36,1273,116,198,213,655,6
2200,310,29,108,49,1253,128,205,210,684,6
2212,304,27,134,67,1233,136,214,214,713,6
2225,297,29,162,88,1214,128,217,223,742,6
2242,297,30,190,105,1195,122,214,225,771,6
2257,301,30,218,120,1176,125,213,220,800,6
2271,305,27,247,134,1158,135,213,213,830,6
2282,311,25,277,145,1140,146,214,204,859,6
2292,314,25,300,9,1123,145,211,202,888,6
2302,312,27,270,54,1107,136,208,206,918,6
2316,313,25,240,68,1091,145,212,203,947,6
2325,317,20,210,77,1075,162,218,194,977,6
2333,22,16,150,85,1047,207,203,128,1036,6
2324,51,26,120,76,1033,222,176,73,1065,6
2292,60,35,60,41,1008,223,147,28,1124,6
2274,57,31,30,19,997,224,161,49,1154,6
2272,283,16,60,21,968,173,239,205,1237,6
2284,285,20,90,36,960,161,235,212,1230,6
2295,311,17,95,51,953,171,226,194,1224,6
2298,340,18,108,58,947,180,212,169,1218,6
2300,359,18,127,65,942,191,204,149,1213,6
2296,23,19,150,65,938,206,197,122,1209,6
2290,31,22,170,65,934,209,187,105,1206,6
2283,25,24,190,61,932,200,181,107,1203,6
2279,0,24,201,69,930,178,188,142,1201,6
2290,336,25,228,97,930,156,197,174,1200,6
2295,351,25,242,109,927,167,189,154,1200,6
2295,9,25,258,113,900,182,180,127,1201,6
2290,351,23,277,118,875,173,195,155,1203,6
2298,313,26,297,135,849,142,210,204,1189,6
2310,297,29,319,158,824,126,216,223,1159,6
2328,291,31,324,112,799,117,216,231,1130,6
2346,297,29,300,130,774,128,217,223,1100,6
2358,321,20,277,142,750,164,216,189,1071,6
2360,19,19,255,144,726,202,195,124,1041,6
2350,42,27,234,134,703,212,170,77,1012,6
2338,39,29,216,122,680,207,165,76,983,6
2329,35,29,201,113,658,203,164,80,953,6
2320,38,30,190,104,636,203,158,71,924,6
2308,37,31,162,38,616,202,156,71,895,6
2298,33,30,134,28,594,199,160,79,866,6
2290,34,28,108,20,573,202,166,83,837,6
2281,37,27,85,11,553,208,171,84,808,6
2265,45,22,60,-4,516,220,188,92,750,6
2257,67,20,42,17,499,235,195,83,721,6
2247,89,19,30,7,484,245,206,83,693,6
2237,100,22,30,-2,470,250,204,72,664,6
3281,150,4,60,2,3913,225,239,150,3644,7
3280,130,4,30,1,3883,226,237,145,3656,7
3278,112,5,0,0,3854,229,234,139,3667,7
3275,102,6,0,0,3824,230,233,137,3680,7
3272,101,6,30,-3,3795,230,232,135,3692,7
3269,106,7,30,4,3765,232,232,132,3704,7
3265,112,7,0,0,3736,232,233,133,3717,7
3262,117,5,0,0,3707,229,235,139,3730,7
3260,111,4,0,0,3677,227,235,143,3743,7
3258,104,4,30,-2,3648,226,234,143,3757,7
3256,108,3,30,-2,3619,225,236,146,3770,7
3255,121,1,42,-1,3589,221,237,152,3784,7
3255,252,1,60,-2,3560,217,239,159,3798,7
3256,270,2,67,0,3531,214,239,163,3812,7
3257,0,0,85,4,3501,218,237,156,3826,7
3256,63,5,90,4,3472,225,229,139,3840,7
3245,58,14,108,-6,3413,230,209,109,3870,1
3239,54,16,120,-6,3384,228,204,105,3885,1
3231,60,21,120,-11,3355,231,191,83,3900,1
3219,59,21,120,-13,3326,231,190,83,3915,1
3211,53,18,124,5,3296,227,198,98,3931,1
3203,45,14,108,-2,3267,223,208,116,3946,1
3200,8,9,95,-5,3238,210,223,150,3962,1
3202,336,9,85,-6,3209,201,229,167,3978,1
3204,326,9,67,-5,3180,199,231,171,3994,1
3207,335,7,42,-2,3151,205,231,165,4011,1
3207,24,6,30,-2,3121,217,226,146,4027,1
3204,27,8,30,1,3092,217,223,142,4044,1
3203,36,10,0,0,3063,219,218,133,4061,1
3198,43,13,0,0,3034,222,212,122,4077,1
3194,355,10,0,0,3005,204,222,157,4095,1
3199,10,11,0,0,2976,208,218,146,4112,1
3192,351,12,0,0,2947,198,219,159,4129,1
3201,316,21,30,15,2918,160,217,195,4147,1
3208,337,22,60,24,2889,168,205,173,4164,1
3210,358,24,85,23,2860,175,188,144,4182,1
3117,7,33,313,131,2343,163,157,115,4221,1
3113,16,34,306,127,2315,170,150,98,4218,1
3106,25,35,295,120,2287,180,145,79,4206,1
3096,31,34,285,110,2258,190,148,72,4176,1
3079,23,27,272,93,2202,193,171,102,4118,1
3038,14,25,210,68,1950,189,181,120,3857,1
3035,11,25,201,65,1922,185,181,125,3828,1
3033,14,26,190,63,1895,187,178,118,3799,1
3028,19,27,182,58,1867,190,173,108,3771,1
3023,16,26,180,53,1840,188,176,114,3742,1
3020,14,25,180,50,1812,187,179,119,3713,1
3016,14,25,180,46,1785,189,181,120,3684,1
3013,18,23,180,43,1758,195,184,118,3655,1
3008,29,22,175,60,1731,206,185,106,3626,1
3001,45,23,162,53,1704,219,183,88,3598,1
2990,50,20,153,42,1677,225,191,92,3569,1
2984,39,14,150,36,1650,220,209,121,3540,1
2981,55,14,150,33,1624,228,210,112,3511,1
2972,68,16,150,24,1597,235,207,99,3483,1
2965,67,13,150,30,1571,233,213,110,3454,1
2959,75,18,127,24,1544,239,202,87,3425,1
2946,77,17,108,16,1518,239,206,92,3397,1
2941,80,12,85,11,1492,236,218,111,3368,1
2933,85,10,60,5,1466,235,222,118,3340,1
2930,82,5,30,2,1441,227,231,138,3311,1
2928,70,5,0,0,1415,225,230,140,3282,1
2925,40,4,0,0,1390,220,231,147,3254,1
2926,354,7,42,3,1340,209,228,157,3197,1
2926,0,9,67,4,1315,207,223,154,3169,1
2926,350,11,85,5,1290,200,221,160,3140,1
2928,347,13,108,8,1266,195,218,162,3112,1
2929,340,15,127,11,1242,188,217,168,3084,1
2933,329,16,150,16,1218,180,219,178,3055,1
2938,327,16,175,22,1195,181,221,179,3027,1
2942,320,16,192,27,1172,177,223,185,2999,1
2949,315,16,212,36,1149,176,226,189,2971,1
2954,324,13,234,42,1126,187,226,179,2942,1
2957,340,11,258,46,1104,197,224,166,2914,1
2958,337,12,283,48,1082,194,224,169,2886,1
2962,317,16,309,53,1061,175,224,188,2858,1
2970,301,24,324,63,1040,146,221,212,2830,1
2985,290,32,342,79,1019,116,216,232,2802,1
3005,287,32,330,-98,999,116,219,234,2774,1
3021,287,25,300,-82,979,142,229,223,2746,1
3032,286,21,270,35,960,157,234,215,2719,1
3043,284,22,240,38,942,152,234,219,2691,1
3056,282,26,210,42,924,141,232,225,2663,1
3071,284,23,180,44,907,149,233,221,2635,1
3081,295,15,150,40,890,175,234,199,2608,1
3086,323,9,120,35,875,196,230,174,2580,1
3087,352,9,90,25,860,205,225,158,2553,1
3087,1,10,60,17,845,206,221,153,2525,1
3087,10,12,30,9,832,207,216,145,2498,1
3085,15,13,0,0,819,208,212,139,2470,1
3083,344,15,30,5,805,189,216,164,2443,1
3089,314,22,60,19,792,158,217,198,2416,1
3100,303,27,90,38,780,135,215,215,2389,1
3115,295,32,120,64,769,116,213,228,2362,1
3134,292,33,150,93,759,112,213,232,2335,1
3151,296,28,180,124,750,130,218,223,2308,1
3163,299,26,210,149,742,137,219,217,2281,1
3177,295,32,240,172,735,115,212,228,2254,2
3197,295,35,270,201,730,105,207,231,2227,2
3214,303,29,300,218,726,127,211,218,2201,2
3225,314,22,330,229,722,158,217,198,2174,2
3231,316,17,360,235,721,173,223,190,2148,2
3238,308,16,390,242,720,174,228,194,2121,2
3245,318,13,420,249,720,187,228,182,2095,7
3247,342,10,450,251,720,200,226,164,2069,7
3248,55,17,480,252,721,228,203,102,2043,7
3232,70,33,510,236,722,235,159,30,2017,7
3197,42,26,570,201,730,214,172,79,1965,7
3192,26,24,600,196,735,200,179,105,1940,7
3185,33,26,630,189,742,205,173,90,1914,7
3176,43,29,660,180,750,211,164,71,1889,1
3163,38,27,690,282,759,209,170,81,1864,1
3157,20,23,720,284,769,197,184,116,1839,1
3154,12,22,750,281,780,191,189,128,1814,1
3152,13,21,780,279,792,195,193,130,1789,1
3149,9,17,805,278,805,198,203,139,1765,1
3149,349,14,819,279,819,194,217,160,1740,2
3152,330,11,830,283,834,193,226,172,1716,2
3155,333,9,837,287,845,200,229,168,1692,2
3156,350,7,845,288,854,208,229,159,1668,2
3156,29,6,854,297,864,218,227,145,1645,2
3153,66,11,864,299,875,231,217,117,1621,2
3145,71,15,875,292,886,236,210,102,1598,2
3138,61,11,886,282,899,229,217,120,1575,2
3135,62,10,899,280,912,229,218,121,1552,2
3128,80,17,912,274,927,240,208,93,1530,2
3117,88,22,926,262,927,246,198,70,1507,2
3104,95,23,899,294,900,249,200,67,1486,2
3092,103,18,872,282,875,247,214,89,1464,2
3085,108,16,845,275,849,245,220,98,1442,1
3076,111,16,819,266,824,246,221,98,1421,1
3069,116,16,793,259,799,246,223,100,1401,1
3060,115,18,767,250,774,248,219,93,1380,1
3051,102,28,741,241,750,253,190,45,1360,1
3028,98,26,716,218,726,251,194,54,1341,1
3022,111,11,691,212,703,238,229,119,1321,1
3018,133,8,666,208,680,233,236,135,1302,2
3017,147,8,642,207,658,232,239,140,1284,2
3014,138,11,618,204,636,237,236,129,1266,2
3009,133,15,595,197,616,243,231,113,1249,2
3002,133,19,573,190,594,246,228,102,1231,1
2994,142,18,552,182,570,243,233,111,1215,1
2990,151,17,531,184,540,239,238,123,1199,1
2986,149,17,503,180,510,240,237,121,1183,1
2981,144,17,474,179,480,242,234,115,1168,1
