closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge a cluster with a window,merge a window with a cluster,index
[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.44100467 0.24350175 0.04278621 0.16829731 0.31045561 0.11499708],[0.22627044 0.13777745 0.03307535 0.03614194 0.11857477 0.0984229 ],[0.33363756 0.1906396  0.03793078 0.10221963 0.21451519 0.10670999],-1.0,6.0,False,False,[],[],False,True,122
[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.54862734 0.32476636 0.03511974 0.2218896  0.29402745 0.36864778],[0.16318633 0.13828855 0.0307389  0.18998248 0.04519568 0.21889603],[0.35590683 0.23152745 0.03292932 0.20593604 0.16961157 0.2937719 ],-1.0,6.0,False,False,[],[],False,True,123
[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.41661799 0.21203271 0.02986273 0.12631425 0.13157126 0.27803738],[0.17830023 0.16413551 0.02752629 0.06636974 0.08301694 0.06593166],[0.29745911 0.18808411 0.02869451 0.096342   0.1072941  0.17198452],-1.0,6.0,False,False,[],[],False,True,124
[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.41661799 0.23065129 0.04191005 0.07089661 0.15749124 0.29497664],[0.15683411 0.16114194 0.02752629 0.04096086 0.12857769 0.18888727],[0.28672605 0.19589661 0.03471817 0.05592874 0.14303446 0.24193195],-1.0,7.0,False,False,[],[],False,True,125
[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.26066005 0.2197722  0.03752921 0.14215829 0.11806367 0.18552862],[0.18341121 0.18092874 0.03460864 0.10243867 0.08528037 0.09769276],[0.22203563 0.20035047 0.03606893 0.12229848 0.10167202 0.14161069],-1.0,7.0,False,False,[],[],False,True,126
[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.57308703 0.36550818 0.05008762 0.119816   0.18195093 0.3525847 ],[0.12259054 0.16778621 0.03606893 0.03986565 0.06469042 0.11886682],[0.34783879 0.2666472  0.04307827 0.07984083 0.12332068 0.23572576],-1.0,7.0,False,False,[],[],False,True,127
[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.45911215 0.13858061 0.04183703 0.1213493  0.11755257 0.25211741],[0.12229848 0.13047605 0.03314836 0.10090537 0.03146904 0.15471671],[0.29070532 0.13452833 0.0374927  0.11112734 0.07451081 0.20341706],-1.0,7.0,False,False,[],[],False,True,128
[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.19867114 0.49372079 0.03263727 0.10667348 0.19523949 0.27577395],[0.17632886 0.14215829 0.03081192 0.0437354  0.09221671 0.12981893],[0.1875     0.31793954 0.03172459 0.07520444 0.1437281  0.20279644],-1.0,7.0,False,False,[],[],False,True,129
[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.32922021 0.39208528 0.0515479  0.12938084 0.23912091 0.54658294],[0.1171875  0.22261974 0.04205607 0.09280082 0.12908879 0.10849883],[0.22320386 0.30735251 0.04680199 0.11109083 0.18410485 0.32754089],-1.0,7.0,False,False,[],[],False,True,130
[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.4968604  0.33389311 0.0541764  0.11850175 0.12280958 0.29490362],[0.15814836 0.24627629 0.04176402 0.07973131 0.05600175 0.07535047],[0.32750438 0.2900847  0.04797021 0.09911653 0.08940567 0.18512704],-1.0,7.0,False,False,[],[],False,True,131
[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.45370911 0.30746203 0.0541764  0.06680783 0.29935748 0.28183411],[0.09579439 0.20692173 0.04453855 0.04446554 0.14179322 0.11988902],[0.27475175 0.25719188 0.04935748 0.05563668 0.22057535 0.20086157],-1.0,7.0,False,False,[],[],False,True,132
[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",[0.97196262 0.72787675 0.26504089 0.42004965 0.72510222 0.67216706],[0.01233937 0.0265771  0.         0.00073014 0.00058411 0.0067903 ],[0.49215099 0.37722693 0.13252044 0.21038989 0.36284317 0.33947868],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.39602804 0.20005841 0.04497664 0.09856893 0.15486273 0.19976636],[0.27197722 0.15968166 0.03533879 0.06009054 0.07717582 0.07556951],[0.33400263 0.17987004 0.04015771 0.07932973 0.11601928 0.13766793],-1.0,7.0,False,False,[],[],False,True,133
