closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,closed cluster counts,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,cluster counts,window high,window low,window mean,window segment,window stream,window size,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),index
,,,,,,,[0.62913441 0.60661506 0.71850809 0.79380718 0.8416608  0.69176636],[0.51864884 0.54116819 0.59957776 0.62561576 0.64109782 0.57635468],[0.57389163 0.57389163 0.65904293 0.70971147 0.74137931 0.63406052],5,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,,,,,,,,,,,20
,,,,,,,[0.75932442 0.74560169 0.85397607 0.92593244 0.93578466 0.82371569],[0.66326531 0.65147783 0.70795215 0.79239972 0.78325123 0.71604504],[0.71129486 0.69853976 0.78096411 0.85916608 0.85951795 0.76988037],6,-1,1,7,,,,,,,,,,,20
,,,,,,,[0.67065447 0.65517241 0.80788177 0.85010556 0.80788177 0.72765658],[0.61013371 0.59394792 0.6973962  0.76988037 0.7565095  0.66220971],[0.64039409 0.62456017 0.75263899 0.80999296 0.78219564 0.69493315],7,-1,2,7,,,,,,,,,,,20
[0.52146376 0.48979592 0.55102041 0.61717101 0.62843068 0.53976073],[0.38001407 0.38423645 0.47712878 0.49683322 0.50457424 0.45038705],[0.45073892 0.43701619 0.5140746  0.55700211 0.56650246 0.49507389],2.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",21.0,[0.52146376 0.48979592 0.55102041 0.61717101 0.62843068 0.53976073],[0.38001407 0.38423645 0.47712878 0.49683322 0.50457424 0.45038705],[0.45073892 0.43701619 0.5140746  0.55700211 0.56650246 0.49507389],2,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",21,[0.49612949 0.49472203 0.56087262 0.63194933 0.57142857 0.54187192],[0.35116115 0.31245602 0.40534835 0.44616467 0.45249824 0.43138635],[0.42364532 0.40358902 0.48311049 0.539057   0.51196341 0.48662913],-1.0,3.0,7.0,False,True,[],[],21
,,,,,,,[0.50809289 0.50246305 0.40957072 0.44405348 0.44123856 0.36312456],[0.50809289 0.50246305 0.40957072 0.44405348 0.44123856 0.36312456],[0.50809289 0.50246305 0.40957072 0.44405348 0.44123856 0.36312456],0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,,,,,,,,,,,21
,,,,,,,[0.37297678 0.3877551  0.48346235 0.53624208 0.51935257 0.45742435],[0.32371569 0.32371569 0.43138635 0.46727657 0.44827586 0.39690359],[0.34834624 0.3557354  0.45742435 0.50175932 0.48381422 0.42716397],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,,,,,,,,,,,21
,,,,,,,[0.57776214 0.54820549 0.63969036 0.71287825 0.71850809 0.63335679],[0.41942294 0.434905   0.539057   0.62561576 0.60239268 0.54890922],[0.49859254 0.49155524 0.58937368 0.66924701 0.66045039 0.591133  ],4,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",13,,,,,,,,,,,21
,,,,,,,[0.60450387 0.59887403 0.66643209 0.63617171 0.6192822  0.591133  ],[0.49824068 0.50387051 0.51442646 0.50809289 0.50950035 0.48979592],[0.55137227 0.55137227 0.59042928 0.5721323  0.56439127 0.54046446],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,,,,,,,,,,,21
,,,,,,,[0.62913441 0.60661506 0.71850809 0.79380718 0.8416608  0.69176636],[0.51864884 0.54116819 0.59957776 0.62561576 0.64109782 0.57635468],[0.57389163 0.57389163 0.65904293 0.70971147 0.74137931 0.63406052],5,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,,,,,,,,,,,21
,,,,,,,[0.75932442 0.74560169 0.85397607 0.92593244 0.93578466 0.82371569],[0.66326531 0.65147783 0.70795215 0.79239972 0.78325123 0.71604504],[0.71129486 0.69853976 0.78096411 0.85916608 0.85951795 0.76988037],6,-1,1,7,,,,,,,,,,,21
,,,,,,,[0.67065447 0.65517241 0.80788177 0.85010556 0.80788177 0.72765658],[0.61013371 0.59394792 0.6973962  0.76988037 0.7565095  0.66220971],[0.64039409 0.62456017 0.75263899 0.80999296 0.78219564 0.69493315],7,-1,2,7,,,,,,,,,,,21
[0.60450387 0.59887403 0.66643209 0.63617171 0.6192822  0.591133  ],[0.49824068 0.50387051 0.51442646 0.50809289 0.50950035 0.48979592],[0.55137227 0.55137227 0.59042928 0.5721323  0.56439127 0.54046446],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10.0,[0.52146376 0.48979592 0.55102041 0.61717101 0.62843068 0.53976073],[0.38001407 0.38423645 0.47712878 0.49683322 0.50457424 0.45038705],[0.45073892 0.43701619 0.5140746  0.55700211 0.56650246 0.49507389],2,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",21,[0.57705841 0.57635468 0.61717101 0.65165376 0.64250528 0.61857847],[0.51583392 0.50316678 0.51794511 0.55383533 0.57002111 0.55946517],[0.54644616 0.53976073 0.56755806 0.60274455 0.60626319 0.58902182],-1.0,3.0,7.0,False,True,[],[],22
,,,,,,,[0.50809289 0.50246305 0.40957072 0.44405348 0.44123856 0.36312456],[0.50809289 0.50246305 0.40957072 0.44405348 0.44123856 0.36312456],[0.50809289 0.50246305 0.40957072 0.44405348 0.44123856 0.36312456],0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,,,,,,,,,,,22
,,,,,,,[0.37297678 0.3877551  0.48346235 0.53624208 0.51935257 0.45742435],[0.32371569 0.32371569 0.43138635 0.46727657 0.44827586 0.39690359],[0.34834624 0.3557354  0.45742435 0.50175932 0.48381422 0.42716397],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,,,,,,,,,,,22
,,,,,,,[0.57776214 0.54820549 0.63969036 0.71287825 0.71850809 0.63335679],[0.41942294 0.434905   0.539057   0.62561576 0.60239268 0.54890922],[0.49859254 0.49155524 0.58937368 0.66924701 0.66045039 0.591133  ],4,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",13,,,,,,,,,,,22
,,,,,,,[0.60450387 0.59887403 0.66643209 0.63617171 0.6192822  0.591133  ],[0.49824068 0.50387051 0.51442646 0.50809289 0.50950035 0.48979592],[0.55137227 0.55137227 0.59042928 0.5721323  0.56439127 0.54046446],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,,,,,,,,,,,22
,,,,,,,[0.62913441 0.60661506 0.71850809 0.79380718 0.8416608  0.69176636],[0.51864884 0.54116819 0.59957776 0.62561576 0.64109782 0.57635468],[0.57389163 0.57389163 0.65904293 0.70971147 0.74137931 0.63406052],5,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,,,,,,,,,,,22
,,,,,,,[0.75932442 0.74560169 0.85397607 0.92593244 0.93578466 0.82371569],[0.66326531 0.65147783 0.70795215 0.79239972 0.78325123 0.71604504],[0.71129486 0.69853976 0.78096411 0.85916608 0.85951795 0.76988037],6,-1,1,7,,,,,,,,,,,22
,,,,,,,[0.67065447 0.65517241 0.80788177 0.85010556 0.80788177 0.72765658],[0.61013371 0.59394792 0.6973962  0.76988037 0.7565095  0.66220971],[0.64039409 0.62456017 0.75263899 0.80999296 0.78219564 0.69493315],7,-1,2,7,,,,,,,,,,,22
[0.69664574 0.68053967 0.79421952 0.8552186  0.85521035 0.75213593],[0.60393209 0.59795314 0.66618194 0.73592266 0.72835756 0.65694548],[0.65028891 0.6392464  0.73020073 0.79557063 0.79178395 0.70454071],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",8.0,[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,[0.565095   0.49894441 0.52427868 0.56579873 0.52427868 0.55242787],[0.2505278  0.26530612 0.34060521 0.36523575 0.33497537 0.24841661],[0.4078114  0.38212526 0.43244194 0.46551724 0.42962702 0.40042224],-1.0,3.0,7.0,False,False,"[2, 0, 3, 4, 5, 7, 6]",[],23
[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8.0,[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,[0.49472203 0.52287122 0.52638987 0.50387051 0.48909219 0.49472203],[0.32934553 0.30471499 0.37227305 0.44405348 0.41238564 0.3807178 ],[0.41203378 0.4137931  0.44933146 0.473962   0.45073892 0.43771992],-1.0,3.0,7.0,False,True,[],[],24
[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8.0,[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,[0.5200563  0.50316678 0.47501759 0.50387051 0.48416608 0.434905  ],[0.35397607 0.37016186 0.39268121 0.43279381 0.35679099 0.30541872],[0.43701619 0.43666432 0.4338494  0.46833216 0.42047854 0.37016186],-1.0,3.0,7.0,False,True,[],[],25
[0.50734518 0.50686137 0.50272695 0.53149191 0.5239708  0.48456193],[0.34130894 0.33748241 0.37038177 0.4299349  0.40037825 0.34891802],[0.42432706 0.42217189 0.43655436 0.48071341 0.46217452 0.41673997],1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",8.0,[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,[0.513019   0.52920479 0.53694581 0.54890922 0.53976073 0.52638987],[0.26178747 0.25404645 0.32019704 0.40957072 0.35608726 0.32301196],[0.38740324 0.39162562 0.42857143 0.47923997 0.447924   0.42470091],-1.0,3.0,7.0,False,False,[],[],26
